epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
65,17739.6,0.78705,0.4901,1.08275,0.77163,0.72035,0.75919,0.56583,0.97807,0.8043,1.22406,0.003664,0.003664,0.003664
66,18012.1,0.77518,0.48635,1.07805,0.77743,0.71699,0.75885,0.56549,0.97629,0.80277,1.22332,0.003565,0.003565,0.003565
67,18284.9,0.78105,0.48956,1.0827,0.78157,0.7125,0.75895,0.56603,0.9751,0.79989,1.22267,0.003466,0.003466,0.003466
68,18557.7,0.77361,0.48249,1.07993,0.77094,0.72088,0.76082,0.56906,0.97522,0.79911,1.22379,0.003367,0.003367,0.003367
69,18830.5,0.77668,0.47637,1.07674,0.79619,0.69523,0.76122,0.56784,0.97427,0.79698,1.22331,0.003268,0.003268,0.003268
70,19103.5,0.76255,0.4711,1.07545,0.80983,0.68282,0.76124,0.56816,0.97262,0.7964,1.22207,0.003169,0.003169,0.003169
71,19376.3,0.76261,0.47111,1.07285,0.82333,0.67812,0.76093,0.56753,0.97206,0.79524,1.22234,0.00307,0.00307,0.00307
72,19649.6,0.74762,0.46075,1.06285,0.82565,0.67838,0.76178,0.56912,0.97225,0.79337,1.22268,0.002971,0.002971,0.002971
73,19923,0.75401,0.45735,1.07,0.82786,0.67678,0.76267,0.57009,0.97145,0.79496,1.2225,0.002872,0.002872,0.002872
74,20196.6,0.74054,0.45201,1.06204,0.82953,0.67825,0.76324,0.57063,0.97124,0.79482,1.22326,0.002773,0.002773,0.002773
75,20469.3,0.73635,0.45372,1.06019,0.82675,0.67528,0.76244,0.56984,0.97104,0.79425,1.22306,0.002674,0.002674,0.002674
76,20742,0.72595,0.44557,1.05568,0.82676,0.67466,0.76258,0.5704,0.9705,0.79304,1.22339,0.002575,0.002575,0.002575
